,Source,Edge,Target
0,CEBPD,-0.0792537264586318,LHX4
1,NFAT5,0.119283194023725,LHX4
2,ELK4,0.1623179492293999,LHX4
3,POU2F1,0.3318357885311249,LHX4
4,BRCA1,0.0644106990377203,HLTF
5,SP3,0.1780045066095384,HLTF
6,IKZF3,-0.020582658599308,HLTF
7,CREB1,0.0746937866547231,HLTF
8,MYB,-0.0847319974726076,HLTF
9,FOXD3,0.0554161807088589,HLTF
10,SOX12,0.0408516031277093,HLTF
11,CLOCK,0.029305591249483,HLTF
12,E2F6,0.2168838804850487,TTF1
13,TFCP2,0.0846408004532579,TTF1
14,RFX3,0.1457378568926371,TTF1
15,CREB1,0.1631124162550865,TTF1
16,ZNF524,-0.0964202967742691,SNAI2
17,TFE3,0.2005271139971298,SNAI2
18,ATF1,0.0593957436479418,TNFRSF10A
19,MYB,0.1614972711927675,TNFRSF10A
20,ETV3,0.1616283394309283,GTF2A1
21,PKNOX1,0.268925760019652,GTF2A1
22,E2F7,0.2725879189554008,GTF2A1
23,STAT1,0.1047088055244341,TGIF1
24,CDC5L,0.0930977325640734,TGIF1
25,POU2F1,0.0607621718592662,TGIF1
26,ATF2,0.2138506178224136,SP4
27,SIRT6,-0.1186123144735537,SP4
28,KLF12,0.159510982815343,SP4
29,POU2F1,0.326104043263082,SP4
30,NR2F6,0.1568858712524111,NR1H2
31,EBF1,0.1140336506775191,NR1H2
32,CREB1,-0.1456268119607828,NR1H2
33,CNOT3,0.2003833631648205,NR1H2
34,EGR2,0.1287986259655294,NR1H2
35,ZNF148,0.2326198412345161,ZFX
36,CREB1,0.3178829026250284,ZFX
37,PKNOX1,0.1168337424639155,ZFX
38,RUNX1,0.1166084396882761,SP3
39,ZBTB49,0.1485210796120361,SP3
40,RFX3,0.1889843014919412,SP3
41,ATF5,-0.0975932739443965,SP3
42,ATF1,0.242183142662848,SP3
43,ATF1,0.0335461887204187,ZSCAN16
44,CEBPZ,0.257901920796016,ZSCAN16
45,FOS,-0.0663105048760062,ZSCAN16
46,MYC,-0.1798535499189112,SPDEF
47,EHF,0.2866783011920477,SPDEF
48,RFX3,-0.1851403034058262,SPDEF
49,E2F6,0.2758084309206586,GABPB1
50,SP3,0.1759986329148263,GABPB1
51,KLF12,0.1506657427114872,GABPB1
52,ERF,0.152448156562381,MAZ
53,HSF1,0.1347319248964462,MAZ
54,ATF5,0.1126489896568579,MAZ
55,KLF16,0.2187707718969961,MAZ
56,CNOT3,0.0870565629973957,MAZ
57,NR2F6,0.0813502587897621,MAZ
58,SOX12,0.156209124595709,MAZ
59,NFE2L2,0.1059944628011749,HESX1
60,POU2F1,0.1392063526102945,HESX1
61,MYC,0.1057927824491104,TRIM28
62,PATZ1,0.2853581892076933,TRIM28
63,SIRT6,0.1571951272305946,TRIM28
64,NR2F6,0.2326793294037365,TRIM28
65,ELK4,0.1233939205166492,PKNOX1
66,REST,0.1896747151715205,PKNOX1
67,RFX1,0.118714828984399,PITX1
68,JDP2,0.0466705877686581,PITX1
69,SP4,-0.05535584990083,PITX1
70,NR2F6,0.1714126599272864,PITX1
71,HSF2,-0.0792363321571648,PITX1
72,PROX1,0.0985512251018785,E2F3
73,MYC,0.1229361244823573,E2F3
74,HIC1,-0.0917774482955789,E2F3
75,MAZ,0.2392051225224181,E2F3
76,NFAT5,0.1701975663473346,E2F3
77,ELK4,0.0524800696237915,E2F3
78,NR2C2,0.1509030736387284,E2F3
79,PITX1,-0.0201531585444155,E2F3
80,ZNF148,0.3502551390213979,NF1
81,RUNX1,0.1509991268332081,NF1
82,CREB1,0.2057257508406275,NF1
83,GTF2A1,0.2929957795365226,ZNF410
84,NFE2L2,-0.0402638373240588,SIRT6
85,CREB1,-0.1393655250722355,SIRT6
86,FOXO3,-0.0292894388512528,SIRT6
87,HIC1,0.1131837887723904,SIRT6
88,SNAI2,-0.0622102852509266,SIRT6
89,FLI1,-0.0278284227054339,SIRT6
90,NR2C2,-0.0720216382549207,SIRT6
91,REL,0.3128555716708791,IKZF3
92,HOXA11,-0.0742578499453996,IKZF3
93,ALX3,0.135758785493668,MTF1
94,STAT3,0.2228360003463693,MTF1
95,DR1,0.2488093149528878,MTF1
96,CLOCK,0.278986048963349,MTF1
98,TFE3,0.0366195830309137,SREBF2
99,HOXA11,0.0024430783591141,SREBF2
100,E2F3,0.0460045318879271,SREBF2
101,CEBPB,0.0014284975160374,SREBF2
102,REST,0.010799236813816,SREBF2
103,ATF2,0.0356361464018729,SREBF2
104,RFX7,0.1005870772480591,SREBF2
