,Source,Edge,Target
0,IRF2,0.0990601496161789,MAF
1,DLX2,0.5315092804638701,LHX2
3,KLF14,0.0018744656284563,IRF2
4,SP100,0.5075418852508897,IRF2
5,IRF9,0.1399572160767961,IRF2
6,HOXC11,-0.035379164984674,IRF2
7,E2F7,-0.0035776693350066,IRF2
8,LHX2,-0.0263008119936812,IRF2
9,HOXA1,0.0970167698912937,IRF2
10,MAF,0.0184762985243919,IRF2
11,DLX2,0.1387492406644903,KLF14
12,TFAP2C,-0.0058215057295162,HOXA1
13,SP100,-0.1679921842427411,DLX2
14,SP100,0.5185387610737993,IRF9
15,LHX2,0.15134212872095,E2F8
16,E2F8,0.5490256001945373,E2F7
17,TFAP2C,0.2000016155567854,SP100
18,IRF2,0.5236198256874292,SP100
19,SP100,0.383227690034527,TFAP2C
20,DLX2,-0.1004532742276352,TFAP2C
21,HOXA1,0.1071563803347226,HOXC11
