,Coefficient
E2F2,0.11151287148793472
HOXA13,0.08128461698325308
HOXD11,0.2972747492511476
DLX1,0.10972427227190566
HOXA1,0.08979428824727151
HOXD1,0.11252877760000211
POU3F2,0.07053315114375734
