,Source,Edge,Target
0,REST,0.3195850997461136,NFATC2
1,STAT5A,0.3208682506661193,NFATC2
2,RUNX3,0.2856250234173954,RUNX2
3,ZEB1,0.3426131064037133,RUNX2
4,HOXB2,0.3441418185428189,RUNX2
5,HOXD12,0.6949970870768819,VAX1
6,EHF,0.5106805431875423,LHX4
7,ZNF740,0.373841944366988,LHX4
8,DLX2,-0.0160600057908563,NFATC4
9,TNFRSF10A,0.0406814989776823,NFATC4
10,PARP1,0.0394801816609919,NFATC4
11,ZBTB4,0.0181035049297067,NFATC4
13,EP300,-0.0516289654609224,NFATC4
14,IKZF2,-0.0006317690938469,NFATC4
15,NFATC2,0.0068583258796322,NFATC4
16,SREBF1,-0.0064390881616935,NFATC4
17,CREB3L1,0.0096916433845103,NFATC4
18,AHR,-0.0021379485531101,NFATC4
19,FOXC2,0.2683856191124305,NFATC4
20,PLAG1,0.0832055366927914,NFATC4
22,EMX2,0.0032581882293105,NFATC4
23,GMEB1,-0.0026525821083273,NFATC4
24,ZNF143,0.0637205180890921,NFATC4
25,ERG,-0.0136622309485248,NFATC4
26,ZNF217,0.0062431410734598,NFATC4
27,ATF3,-0.1665939642344498,NFATC4
28,HOXB2,0.0061492589199195,NFATC4
29,POU2F3,0.008245948252056,NFATC4
30,ETV5,0.0009393269442068,NFATC4
31,SIX4,0.0947250169255828,NFATC4
32,GLI3,0.0037344417203236,NFATC4
33,MAX,-0.0107134681645797,NFATC4
34,NR4A2,0.0303285147139428,NFATC4
37,ETV2,0.0071360526202131,NFATC4
38,IRF2,0.0155859361221199,NFATC4
39,FOXO3,-0.008946124239762,NFATC4
40,PAX3,0.0030425929067389,NFATC4
41,ZEB1,-0.0400543152402397,NFATC4
42,BHLHE40,0.0250192384769452,NFATC4
43,HIF1A,0.0019362550898801,NFATC4
44,RUNX1,0.0922220723349845,NFATC4
45,GLI1,0.0387997772818632,NFATC4
46,PEBP1,-0.2796465183808058,TNFRSF10A
47,ATF1,0.1414394796063253,TNFRSF10A
48,ZBTB4,0.1166875815641579,TNFRSF10A
49,SREBF1,-0.0775666615128816,TNFRSF10A
50,NR3C2,0.2200976891534828,TNFRSF10A
51,CREB3,-0.0280126259858142,SMAD1
52,DLX2,0.007029948404649,SMAD1
53,PEBP1,0.0010053760694886,SMAD1
54,SP100,0.0798576156192305,SMAD1
55,PARP1,-0.0003490760333378,SMAD1
56,MEF2A,0.0366297955205755,SMAD1
57,EHF,0.1292101100871241,SMAD1
58,IKZF2,0.0049697219047081,SMAD1
60,NR2C2,0.0628054769139641,SMAD1
61,AHR,0.0605582078465607,SMAD1
62,NFATC4,-0.0119503561613345,SMAD1
63,RBPJ,0.0087366372878926,SMAD1
64,FOXF2,0.0053520843736399,SMAD1
65,ATF1,0.1136788880237638,SMAD1
66,TCF21,0.0658496874081395,SMAD1
68,THRB,0.0119797007978429,SMAD1
69,MECOM,0.0261651450598736,SMAD1
70,PAX6,0.0203230744723023,SMAD1
71,LEF1,0.0387869434092621,SMAD1
72,YY1,0.0079087618611495,SMAD1
73,MEIS3,0.0003239192905409,SMAD1
75,PLAGL1,0.0106784408409289,SMAD1
76,ZNF217,0.2586395334860417,SMAD1
78,PGR,0.0053801928196796,SMAD1
79,HOXB2,0.0365828222186411,SMAD1
82,GLI3,0.0039935041168671,SMAD1
84,STAT5A,0.0013438589389052,SMAD1
85,NR4A2,-0.0005315335151074,SMAD1
86,FOXL1,0.0055854138702281,SMAD1
87,FOS,0.0355377388129847,SMAD1
89,RUNX2,0.0134498121968629,SMAD1
90,ZNF740,-6.747367346500266e-05,SMAD1
91,FOXO3,0.008771953789421,SMAD1
92,PAX3,0.0510867902737404,SMAD1
94,HIVEP2,0.0126485567523467,SMAD1
95,BHLHE40,0.0019045277523213,SMAD1
96,HIF1A,0.0271494940969883,SMAD1
98,GLI1,-0.0055546322437246,SMAD1
99,HOXD12,0.0048463643795512,SMAD1
100,FOXF2,-0.2470010126954528,RUNX3
101,RUNX2,0.7168891237879161,RUNX3
102,NR3C2,0.224820822574962,SP4
103,FOXJ2,0.3621735735087816,SP4
104,LHX4,0.326195971845555,SP4
105,FOS,0.283195759684698,THRB
106,SREBF1,0.2189548162296138,THRB
107,AHR,0.3849346361444988,THRB
108,CREB1,-0.3667910769602072,NR1H2
109,FOS,0.1198526150455804,RBPJ
110,OSR2,0.3116031264006496,IKZF2
111,NR1H2,-0.2466240167958966,IKZF2
112,SP4,0.3652681430713909,IKZF2
113,NFATC4,0.120628887236009,CREB3L1
114,TCF21,0.3019872654569129,CREB3L1
115,MSC,-0.081651181378537,CREB3L1
116,MAX,0.0528615118263894,CREB3L1
117,BHLHE40,0.1730355780024013,CREB3L1
118,IKZF2,0.1032354277949554,CREB3L1
119,CREB3,-0.1993252846818749,PLAG1
120,CREB3L1,0.3475263048906388,PLAG1
121,MAX,0.3795332058307618,PLAG1
122,FOS,0.6186022478114652,ATF3
123,CREB3L1,0.4799841929954435,SIX4
124,LEF1,-0.2072330321882097,NF1
125,CREB1,0.6239957622252292,NF1
126,GZF1,0.3353730627491413,SREBF2
127,FOXJ1,-0.0946959150368197,HOXD12
128,VAX1,0.6689689373878879,HOXD12
129,PAX6,0.1225266245591535,HOXD12
130,HIVEP2,-0.3046181871258583,FOXA2
131,LEF1,-0.270399125544388,FOXA2
132,FOXQ1,0.2234258051350494,FOXA2
133,MAX,0.3180350908284501,IRF2
134,SMAD1,0.2458736549549454,IRF2
135,HIVEP2,0.2321542460325562,IRF2
136,SREBF2,0.1818637978437614,EP300
137,BACH1,0.2864751040659729,EP300
138,MECOM,0.0221882263451494,EP300
139,YY1,0.2081864611257696,EP300
140,PAX6,0.0150767355405433,EP300
141,NR4A2,0.1029674051257962,EP300
142,GZF1,0.0992014467327172,EP300
143,TCF21,0.6952694077316766,ERG
144,YY1,0.3697782732031388,CREB1
145,ZNF143,0.5124708443485351,CREB1
146,NFATC4,0.0535036123522593,PLAGL1
147,MEIS3,0.0707925967476866,PLAGL1
148,ZEB1,0.2652276819955274,PLAGL1
149,FOS,0.1409160900617133,PLAGL1
150,TBX20,0.2330974568104461,ZBTB33
151,RUNX1,0.284385022069324,ZBTB33
